id,url,title,text
 Total ships planned = Italy: 5, Malta: 1, Iraq: 4

 Espadon 50 patrol boat
 Displacement: 410 tons
 Operator:  : 1 in service

 -class fast patrol craft
 Builders:   
 Type: Fast Patrol Craft 
 Displacement: 120 tons
 Armament:
 1 × Griffin Missile System with two (2) quad launchers
 2 × SMASH 30mm Gun System (200 rds/min)
 2 × Mk 93 .50 caliber mounts w/ Mk 16 tripod
 Length: 35 meters
 Range: 
 Speed:   
 Complement: 12 + S.O.F., 4 berth & 12 recl.
 Ships in class: 2 RBNS Mashhoor (12) and RBNS Al-Areen (13)  
 Operator:  Royal Bahrain Naval Force
 Commissioned: 2 in 2021

  (Standardflex 300 or SF300)-class patrol boat 
 Builder:  
 Displacement: 320 tons
 Operators:
 : 10 in service, 1 decommissioned in 2006
 : as of 2008.11 1 in service, 1 on the way + 1 optional

 -class fisheries patrol boat
 Displacement: 680 tons
 Operator:  

 Gumdoksuri-class patrol vessel
 Builder: 
 Displacement: 570 tonnes
 Operator: : 19 in commission

  (Project 037)-class patrol boat 
 Builder:  
 Displacement: 430 tons
 Operator:  : Up to 100 in service, : Unknown number

  (Project 037-I)-class patrol boat 
 Builder:  
 Displacement: 478 tons
 Operator:  : 20 in service plus more building

  (Project 062-I)-class patrol boat 
 Builder:  
 Displacement: 170 tons
 Operator:  : 13 in service plus more building, : Unknown number

 -class patrol boat
 Builder:  
 Displacement: 160 tons
 Armament:
 1 × Mk 38 25 mm Machine Gun System
 2 × M2 .50 cal MG
 Number in service: 37
 Operators: , , , , 

 Marine Protector–class patrol boat
 Builder: 
 Displacement: 91 tons
 Armament:
 2 × .50 cal M2 Browning machine guns
 Sea Dragon, Sea Dog, Sea Devil and Sea Fox are additionally equipped with:
 1 × remote control, gyrostabilized .50 cal M2 Browning machine gun
 Number in service: 73
 Operator: 

  (Type 171)-class patrol boat
 Builder:   (Shipyard in Kraljevica)

 Type:  Patrol boat
 Displacement:  142 tons
 Armament:  1 Bofors 40 mm (1.6 in) gun; 1 Hispano M-75 four-barreled 20 mm (0.79 in) gun; 1 MTU-4 9K32M Strela-2M; 2 double-barreled 128 mm (5.0 in) illuminator launchers
 Powerplant:  2 SEMT Pielstick diesel engines
 Speed:  
 Range:  
 Ships in class: 11
 Operator:  : 4 in service
 Commissioned: 1980
 Status: In active service

Omiš-class patrol boat

 Builder:   (Brodosplit, Split)

 Type:  Patrol boat
 Displacement:  240 tons
 Armament:  Aselsan SMASH 30 mm SAM, 12.7 mm machine gun, MANPADS
 Powerplant:  2 Caterpillar diesel engines
 Speed:  
 Range:  
 Ships in class: 1 in service, 4 under construction
 Operator:  : 1 in service, 4 on order
 Commissioned: December 2018
 Status: In active service
 OPV 54 patrol boat
 Displacement: 375 tons
 Operator:  : 3 in service

 -class patrol vessel
 Builder:  
 Displacement: 375 tons
 Operators:
 : 10 in service as the L'Audacieuse class

 -class patrol boat
 Builder:  
 Displacement: 170 tons
 Operators:
 : 4 in service, : 3 in service, : 3 in service
 : 2 in service, : 1 in service, : 1 in service
 : 1 in service, : 1 in service, : 1 in service
 : 1 in service, : 1 in service, : 3 in service
 : 6 modified versions in service as the Protector class

-class patrol vessel
Builder: 
Displacement: 350 tons
Operators: 
: 5 in service

  (Project 1241.2 Molnaya 2)-class patrol boat 
 Builder:  
 Displacement: 440 tons
 Operators:
 : 2 Pauk II in service, delivered in 1989 and 1990
 : 4 Pauk I in service plus 1 Pauk II
 : 1 ""Pauk"" in service

 -class patrol boat
 Builder:  
 Displacement: 545 tons
 Operators:
 : 4 of 6 delivered in the 1960s remain in service

 -class patrol boat
 Builder:  
 Displacement: 110 tons
 Operators:
 : 2 delivered in 1999

 -class patrol boat
 Builder: 
 Displacement: 24 tons
 Operator:  

 -class patrol command boat
 Builder:  
 Displacement: 450 tons
 Operator:  : 2 in service, built 1988

  (Project 062)-class patrol boat
 Builder:  
 Displacement: 135 tons
 Operator:
 : Up to 100 Shanghai II in service, including as many as 20 modified for minesweeping
 : At least 8 in active service

 Sentinel–class cutter
 Type: Fast Response Cutter
 Builder: United States
 Displacement: 359 tons
 Operator: 

  fisheries patrol boat
 Displacement: 380 tons
 Operator:  : 1 in service

 -class patrol boat
 Builder:  
 Displacement: 125 tons
 Operators:
 : 4 delivered in 1995, all in service
 : 3 delivered in 1994, all in service

Mine warfare vessels

Mine countermeasures vessels 

 -class mine countermeasures vessel 
 Builder:  
 Displacement: 1,400 tons
 Armament: 4 × .50 cal machine guns
 Operator:  : 14 in commission

  (Project 1266)-class mine countermeasures vessel 
 Builder:   / 
 Displacement: 1,228 tons
 Operator:  : 2 in commission

 -class mine countermeasures vessel
 Builder:  
 Displacement: 762 tons
 Operators:
 : 9 in commission
 : 2 in commission
 : 2 in commission

Minehunters 

-class minehunter
 Builders:  
 Type: Minehunter
 Displacement: 660 tons
Armament:
 1 Bofors 40 mm/L70 dual purpose gun (currently upgrading to 1 MLG 27 27 mm autocannon)
 Mine laying capabilities
 Countermeasures
2 Barricade chaff and flare launcher
 TKWA/MASS (Multi Ammunition Softkill System) (currently under procurement)
 Powerplant: 
 2 MTU 16V 538 TB91 diesel-engines, 2040 kW
 Ships in class: 10
 Operators: 
 : 9 in commission
 : 6 in commission
 : 2 in commission
 Commissioned: 1992–1998
 Status: In active service

-class minehunter
 Builders:  
 Type: Minehunter
 Displacement: 635 tons
 Armament: 2 Bofors 40mm/L70 dual-purpose guns (currently upgrading to 2 MLG 27 27 mm autocannons), 2 Fliegerfaust 2 surface-to-air missile (MANPADS) stands, Mine-laying capabilities
Countermeasures: TKWA/MASS (Multi Ammunition Softkill System) (currently under procurement)
 Powerplant: 2 MTU 16V 538 TB91 diesel engines, 2240 kW
 Speed:  
 Ships in class: 5
 Operator:  
 Commissioned: 1990
 Status: In active service

 
-class minehunter
 Builders:  
 Type: Minehunter
 Displacement: 426 tons
Armament:
 1 × 23 mm ZU-23-2MR Wróbel II autocannons
 2 × quadruple Strzała 2 AA rocket launchers
 2 × depth charge launchers (optional)
 Powerplant:
 2 × Cegielski Works diesel-engines,  each
 Ships in class: 3
 Operator:  
 Commissioned: 1999–2002
 Status: In active service

 -class minehunter
 Builder:  
 Displacement: 620 tons, 697 tons
 Operators:
 : 1 in service, 2 on order.
 : 6 Huon subclass in service.
 : 3 Katanpää subclass in service.
 : 2 Lerici class and 8 Gaeta subclass in service, 2 Lerici class in reserve.
 : 4 Mahamiru subclass in service.
 : 2 Ohue subclass in service.
 : 2 Lat Ya subclass in service.

 -class minehunter
The Osprey-class is a subclass of the 
 Builder:  
 Displacement: 900 tons
 Operators:
 : 2 in service.
 : 2 in service.
 : 2 in service.
 : 2 in service.

 -class minehunter
 Builder  
 Displacement: 484 tons
 Operators: 
 : 8 in service.
 : 3 in service.
 : 3 in service.

 -class minehunter/sweeper
 Builder:  
 Displacement: 440 tons

 
 -class minehunter
 Builder:  ,  and 
 Displacement: 595 tons
 Operators:
 : 5 of 10 delivered from 1985 remain in service as the Aster class (3 sold to France, 1 to Bulgaria, 1 to Pakistan)
 : 1 in service.
 : 13 in service as the Eridan class.
 : 2 in service as the Pulau Rengat class.
 : 5 in service.
 : 6 in service as the Alkmaar class.
 : 3 in service as the Munsif class.
 Status: In active service

 Type 331 minehunter
 Builder:  
 Displacement: 402 tons
 Operators:
 : 1 delivered in 2000 
 : 1 delivered in 1999
 : 2 delivered in 1999

 Type 394 inshore minehunter
 Builder:  
 Displacement:
 Operators:
 : 2 delivered in 1997

Minesweepers 

 Agile-class minesweeper
 Builder:  
 Displacement:
 Operators:
 : 4 in service as the Yung Yang class

 Antares-class minesweeper
 Builder:  
 Displacement: 340 tons
 Operator:  : 3 in service

Ensdorf-class minesweeper
 Builders:  
 Type: Mine sweeper
 Displacement: 650 tons
Armament:
 1 Bofors 40 mm/L70 dual purpose gun (currently upgrading to 1 MLG 27 27 mm autocannon)
Fliegerfaust 2 surface-to-air missiles (MANPADS)
Mine-laying capabilities (60 mines)
Sensors:
Navigation radar
Hull-mounted DSQS-11 mine-detection sonar
Equipment:
Seefuchs mine hunting drones
GPS-Navstar navigation system
PALIS
digital data links
M 20/2 fire-control system
 Powerplant:  ** 2 MTU 16V 538 TB91 diesel-engines, 2040 kW
 Ships in class: 5
 Operator:  
 Commissioned: 1990–1992
 Status: In active service

 KMV-class minesweeper
 Builder:   and 
 Displacement: 644 tons
 Operators:
 : Planned acquisition of 4 remains in question

 Kingston-class minesweeper (MM 700)
 Builder:  
 Displacement: 970 tons
 Operator:  : 12 in commission

 Kondor I-class minesweeper
 Builder:  
 Displacement: 361 tons
 Operators:
 : 1 delivered in 1994 (former Meteor)

 Kondor II-class minesweeper
 Builder:  
 Displacement: 479 tons
 Operators:
 : 8 in active service
 : 2 delivered in 1994 plus an additional parts ship

 Lianyun-class coastal minesweeper
 Builder:  
 Displacement: 400 tons
 Operator:  : Up to 60 in service

 Natya-class minesweeper (Project 266 Akvamarine)
 Builder:   / 
 Displacement: 873 tons
 Operator:  : 6 Natya I as well as 1 Natya II for trials.

 Seehund ROV (part of the TROIKA Plus system of the Ensdorf class mine sweepers)

 Builders:  
 Type: Mine sweeping TROIKA Plus ROV (together with Ensdorf class minesweepers)
 Length: 25m
 Displacement: 99t
 Propulsion: Schottel Z-drive
 Max speed: 9-10 kn
 Ships in class: 18
 Operator:  
 Status: In active service

TROIKA PLUS: This system employs up to four remote controlled Seehund (sea dog or seal) drones which perform the sweep. The drones are small unmanned boats that can simulate the acoustic and magnetic signatures of bigger ships to trigger mines. Their small size and special construction let them survive the effects of exploding mines unharmed. 
Seehund can be controlled remotely or manually by an onboard crew (usually 3) for maneuvering in harbours or in training (the Seehund is too large to be carried by Ensdorf class vessels). A life raft is carried for this reason.

 Sonya-class minesweeper (Project 1265 Yakhont)
 Builder:  
 Displacement: 450 tons
 Operators:
 : 4 delivered from 1981
 : 19 in service

 T-43 patrol minesweeper
 Builder:   / 
 Displacement: 569 tons
 Operators:
 : 1 delivered in 1960
 : 40 in service, including locally built models, plus 3 modified as coastal survey ships
 : At least 1 in active service

 T-301 patrol minesweeper
 Builder:  
 Displacement: 164 tons
 Operators:
 : 1 or 2 remaining

 Vanya-class coastal minesweeper
 Builder:  
 Displacement: 245 tons
 Operators:
 : 4 of many delivered from 1970

Minelayers 

Hämeenmaa class minelayer
 Builders:   (Aker Finnyards in Rauma)
 Type: Minelayer, escort and logistical support ship
 Displacement: 1,300 tons
 Armament: 8 Umkhonto-IR SAM; 1 57 mm gun; 2 23 mm doublebarrel guns; 2 RBU-1200 ASROC launchers; 2 depth charge rails; 100–150 mines
 Powerplant: 2 diesel engines; 2 shafts; 6,300 hp total power
 Speed: 20 knots
 Ships in class: 2
 Operator: 
 Commissioned: 1992
 Status: In active service

Pansio class minelayer
 Builders:  (Olkiluoto Shipyard)
 Type: Minelayer and logistical transport
 Displacement: 620 tons
 Armament: 2 23 mm doublebarrel guns; 2 12.7 mm machineguns; 100 mines
 Powerplant: 2 diesel engines; 2 shafts; 1,500 hp total power
 Speed: 11 knots
 Ships in class: 3
 Operator: 
 Commissioned: 1991
 Status: In active service

Pohjanmaa class minelayer
 Builders:  (Wärtsilä in Helsinki)
 Type: Ocean capable minelayer and training ship
 Displacement: 1,450 tons
 Armament: 1 57 mm gun; 1 40 mm gun; 2 23 mm doublebarrel guns; 2 12.7 mm machineguns; 2 depth charge rails; 150 mines
 Cargo: 50 trainees (in place of mines)
 Powerplant: 2 diesel engines; 2 shafts; 6,300 hp total power
 Speed: 18 knots
 Ships in class: 1
 Operator: 
 Commissioned: 8 June 1979
 Status: In active service

Amphibious warfare vessels

Amphibious assault ships 
 America-class amphibious assault ship (LHA-6)
 Builder: 
 Displacement: 45,000 tons
 Armament: 
 2 × RIM-116 Rolling Airframe Missile launchers
 2 × Phalanx CIWS
 7 × dual .50 cal machine guns
 Aircraft carried:
 AV-8B Harrier II
 F-35B Lightning II
 MV-22B Osprey
 CH-53E Super Stallion
 UH-1Y Venom
 AH-1Z Viper
 MH-60S Seahawk
 Operator: :  (2 in commission, at least 9 more planned)

 
 Canberra-class landing helicopter dock (LHD)' 
 Builder: , Navantia.
 Displacement: 27,500 tons.
 Aircraft carried: standard, 6 helicopters. Maximum in hangar space, 18 helicopters.
 Armament: 
 Radars: Giraffe AMB radar and Saab 9LV combat system. 
 4 × Rafael Typhoon 25 mm remote weapons systems
 6 × 25mm Bushmaster chain gun
 1 x coaxially mounted M240 7.62mm machine gun.
 Nulka decoy system 
 Operators: , two in commission.

Dokdo-class amphibious assault ship (LPX)
 Builder: 
 Displacement: 18,800 tons
 Operator: : 1 in commission, 1 under construction

 Hyūga-class ASW helicopter (carrier) destroyer
 Builder: 
 Displacement: 18,000
 Operator: : 2 in commission

 Izumo-class ASW helicopter (carrier) destroyer
 Builder: 
 Displacement: 27,000
 Operator:  : 2 in commission

 Juan Carlos I landing helicopter dock (LHD)
 Builder: 
 Displacement: 27,000 tons
Aircraft carried:
AV-8B Harrier II Plus
NH-90
MH-60
Eurocopter Tigre (Spanish Army)
 Operator: : 1 in commission, , 2 in commission, : 1 under construction

 Mistral-class projection and command ship
 Builder: 
 Displacement: 21,300 tons
 Operator: : 3 in commission,   (2 Launched, Russian sale cancelled, sold to Egypt),  2 in commission

 Wasp-class amphibious assault ship (LHD 1)
 Builder: 
 Displacement: 40,500 tons
 Armament:
 2 × RIM-116 Rolling Airframe Missile launchers
 2 × RIM-7 Sea Sparrow launchers
 3 × Phalanx CIWS
 4 × Mk 38 25 mm Machine Gun Systems
 4 × .50 cal machine guns
 Aircraft:
 AV-8B Harrier II
 F-35B Lightning II
 MV-22B Osprey
 CH-53E Super Stallion
 UH-1Y Venom
 AH-1Z Viper
 MH-60S Seahawk
 Operator: : 7 in commission

 Dock landing ships 

 Albion-class landing platform dock
 Builder: 
 Displacement: 21,500 tons
 Operator:  2 in commission

 Bay-class landing ship dock
 Builder: 
 Displacement: 16,160 tons
 Operator: , ( Royal Fleet Auxiliary), 3 in commission,  , (1 commission in 2012)

 Endurance-class landing platform dock
 Builder: 
 Displacement: 8,500 tons
 Operator: : 4 in commission (1 building)

 Foudre-class dock landing ship
 Builder: 
 Displacement: 12,000 tons
 Operator: : 2 in service

 Galicia-class landing platform dock 
 Builder: 
 Displacement: 13,815 tons
 Operator: : 2 in commission

 Harpers Ferry-class amphibious transport dock (LSD 49)
 Builder: 
 Displacement: 16,500 tons
 Armament:
 2 × 25 mm Mk 38 cannons
 2 × Phalanx CIWS
 2 × RIM-116 Rolling Airframe Missile launchers
 6 × .50 cal M2HB machine guns
 Operator: : 4 in commission

 Hsu Hai-class dock landing ship
 Builder: 
 Displacement: 14,225 tons
 Operator:  1 in commission (5 built)

 Johan de Witt-class amphibious transport dock
 Builder: 
 Displacement: 17,550 tons
 Operator: : 1 in commission

 Makassar-class landing platform dock
 Builder: 
 Displacement: 11,394 tons
 Operator: : 5 in commission

 Mk IV LCU landing craft utility

 Builder: 
 Displacement: 1,001 tons
 Operator: : 7 in commission

 Ouragan-class amphibious transport dock
 Builder: 
 Displacement: 8,500 tons
 Operator: : 2 (Retired in 2007)

 Ōsumi-class LST amphibious transport dock
 Builder: 
 Displacement: 14,000 tons
 Operator: : 3 in commission

 Rotterdam-class amphibious transport dock (L 800)
 Builder: 
 Displacement: 12,750 tons
 Operator: : 1 in commission

 San Antonio-class amphibious transport dock (LPD 17)
 Builder: 
 Displacement: 25,000 tons
 Armament:
 2 × Bushmaster II 30 mm guns
 2 × RIM-116 Rolling Airframe Missile launchers
 2 × Mk 41 eight cell VLS for quad packed RIM-162 ESSMs
 Operator: :  (11 in commission, 2 under construction, 1 Flight II ordered)

 San Giorgio-class amphibious transport dock
 Builder: 
 Displacement: 7,650 tons
 Operator  : 3 in service

 Tarlac-class landing platform dock
 Builder: 
 Displacement: 11,583 tons
 Operator: : 2 in commission

 Thomaston-class dock landing ship

 Builder:
 
 Displacement:
 11,989 tons (full load)
 Operator:
 : 1 in service

 Whidbey Island-class dock landing ship (LSD 41)
 Builder:  
 Displacement: 16,300 tons
 Armament:
 2 × 25 mm Mk 38 cannons
 2 × Phalanx CIWS
 2 × RIM-116 Rolling Airframe Missile launchers
 6 × .50 cal M2HB machine guns
 Operator:  : 8 in commission

 Yuzhao-class (Type 071) amphibious warfare ship

 Builder:
 
 Displacement:
 25,000 tons (full load)
 Operator:
 : 6 in service, 1 fitting out

 Landing craft and landing ships 

 Balikpapan-class (LHC) Heavy Landing Craft

 Builder:
 
 Displacement:
 364 tons (standard), 503 tons (full load)
 Operator:
 : 3 in service
 : 5 in service

 Barbe-class (Type 520) Landing Craft Utility

 Builder:
 
 Displacement:
 430 tons (full load)
 Operator:
 : 2 in service
 : 11 in service

 BATRAL (Champlain-class) Medium Landing Ship

 Builder:
 
 Displacement:
 770 tons (standard), 1,300 tons (full load)
 Operator:
 : 5 in service

 Dyugon-class (Project 21820) Small Landing Ship

 Builder:
 
 Displacement:
 280 tons (full load)
 Operator:
 : 5 in service

 Hoyerswerda-class (Project 109, NATO reporting name Frosch) Medium Landing Ship

 Builder:
 
 Displacement:
 1,744 tons
 Operator:
 : 12 in service

 Ivan Gren-class (Project 11711) Large Landing Ship
 Builder:
 
 Displacement:
 5,080 tons (standard), 6,000 tons (full load)
 Operator:
 : 2 in service

 Jason-class (LST) Tank Landing Ship

 Builder:
 
 Displacement:
 4,470 tons (full load)
 Operator:
 : 5 in service

 Kumbhir class (LST) Tank Landing Ship

 Builder:
 
 Displacement:
 1,120 tons (standard)
 Operator:
 : 4 in service

 LST-117-class (LST) Tank Landing Ship
 Builder:
 
 Displacement:
 2,366 tons
 Operator:
 : 3 in service

 LST Mk 2-class (LST) Tank Landing Ship

 Builder:
 
 Displacement:
 1,809 tons (light), 3,942 tons (full load)
 Operator:
 : 12 in service
 : 2 in service
 : 3 in service
 : 4 in service
 : 4 in service
 : 2 in service 1 serve as an outpost
 : 4 in service
 : 1 in service

 Magar-class (LST) Tank Landing Ship

 Builder:
 
 Displacement:
 5,665 tons (full load)
 Operator:
 : 2 in service

 Newport-class (LST) Tank Landing Ship

 Builder:
 
 Displacement:
 4,793 tons (light), 8,500 tons (full load)
 Operator:
 : 2 in service
 : 1 in service
 : 1 in service
 : 2 in service
 : 2 in service

 Ondatra-class (Project 1176, NATO reporting name Akula) Small Landing Ship
 Builder:
 
 Displacement:
 107.3 tons (full loaded)
 Operator:
 : 2 in service
 : 4 in service
 : 1 in service

 Polnocny-class (NS-722) Medium Landing Ship
 Builder:
 
 Displacement:
 1,410 tons (full load)
 Operator:
 : 1 in service
